Datetime,Mud Pump A,React 55 Mud Flow to Mud Pump A,MUD PUMP A SUCTION PRESS,MUD PUMP A SPEED,MUD PUMP A SPEED,PUM-34A- Current,Mud pump A speed,MUD PUMP A CYLINDER 2,MUD PUMP A CYLINDER 3,Mud Pump A Cylinder #1 Temperature,Mud Pump A Cylinder #2 Temperature,Mud Pump A Cylinder #3 Temperature,Mud Pump A Cylinder #4 Temperature
22-Apr-25 22:00:00,STOP,0.00,4.99,0.01,100.00,-0.24,7.87,-43.05,-13.57,16.08,18.14,18.08,21.82
22-Apr-25 23:00:00,STOP,0.01,5.11,0.02,100.00,-0.21,7.87,-41.11,-13.67,15.14,17.22,17.33,20.59
23-Apr-25 00:00:00,STOP,-0.01,5.48,0.01,100.00,-0.17,18.92,-43.03,-13.62,14.71,16.65,16.65,19.76
23-Apr-25 01:00:00,STOP,0.00,5.98,0.02,100.00,-0.13,18.92,-42.99,-12.94,14.75,15.98,16.62,19.98
23-Apr-25 02:00:00,STOP,-0.03,6.14,0.01,100.00,-0.22,18.92,-43.09,-13.64,14.68,15.47,16.47,19.48
23-Apr-25 03:00:00,STOP,0.00,6.31,0.02,100.00,-0.14,18.92,-43.09,-12.94,14.63,15.25,16.50,19.28
23-Apr-25 04:00:00,STOP,0.01,6.39,0.01,100.00,-0.21,18.92,-42.46,-13.62,14.32,14.78,16.14,18.37
23-Apr-25 05:00:00,STOP,0.01,6.39,0.01,100.00,-0.19,18.92,-43.77,-13.67,14.19,14.62,15.74,17.93
23-Apr-25 06:00:00,STOP,0.00,6.64,0.02,100.00,-0.22,18.92,-43.73,-14.26,14.08,14.48,15.70,17.56
23-Apr-25 07:00:00,STOP,0.02,6.72,0.01,100.00,-0.19,18.92,-41.11,-12.36,14.03,14.26,15.49,17.21
23-Apr-25 08:00:00,STOP,0.00,6.97,0.01,100.00,-0.26,18.92,-41.79,-12.99,13.86,14.04,15.06,16.59
23-Apr-25 09:00:00,STOP,0.01,7.04,-0.01,100.00,-0.43,18.92,-41.45,-12.66,13.95,14.17,14.96,16.40
23-Apr-25 10:00:00,STOP,-0.01,7.48,0.01,100.00,-0.16,18.92,-43.72,-12.91,14.00,14.14,14.94,16.33
23-Apr-25 11:00:00,STOP,-0.01,8.03,0.01,100.00,-0.21,18.92,-43.09,-12.99,14.31,14.45,15.09,16.28
23-Apr-25 12:00:00,STOP,0.01,7.96,-0.01,100.00,-0.60,18.92,-41.05,-12.90,14.69,14.79,14.86,15.64
23-Apr-25 13:00:00,RUN,82.96,370.51,38.70,89.92,223.23,18.92,4311.62,4336.49,59.88,57.05,53.95,44.44
23-Apr-25 14:00:00,RUN,102.62,464.74,42.03,99.62,232.30,18.92,5460.03,5481.48,58.32,56.00,51.11,35.95
23-Apr-25 15:00:00,RUN,85.50,433.16,42.00,99.62,227.53,18.92,5224.75,5248.31,58.68,56.58,52.42,33.04
23-Apr-25 16:00:00,RUN,137.74,511.08,42.04,99.54,241.49,18.92,5877.57,5898.88,61.08,58.51,54.99,32.29
23-Apr-25 17:00:00,RUN,86.81,443.41,34.67,81.99,247.78,18.92,5688.55,5712.29,60.32,57.62,54.03,50.46
23-Apr-25 18:00:00,RUN,85.50,362.95,33.90,78.80,240.92,18.92,5319.54,5333.98,60.28,57.53,55.17,52.84
23-Apr-25 19:00:00,RUN,96.05,397.08,41.51,97.49,249.25,18.92,5767.60,5784.61,61.75,59.35,55.12,56.31
23-Apr-25 20:00:00,RUN,118.57,394.18,41.95,99.70,245.51,18.92,5458.70,5484.51,61.23,58.85,51.54,53.66
23-Apr-25 21:00:00,RUN,118.62,390.21,41.95,99.73,250.24,18.92,5472.14,5496.79,61.38,58.87,51.57,53.87
23-Apr-25 22:00:00,RUN,112.67,377.29,42.00,99.62,244.25,18.92,5316.02,5342.11,61.27,58.99,51.18,53.21
23-Apr-25 23:00:00,RUN,96.20,362.81,41.92,99.69,246.25,18.92,5441.38,5469.52,61.28,58.95,51.50,53.09
24-Apr-25 00:00:00,RUN,115.07,373.37,42.00,99.62,246.87,35.06,5418.76,5440.86,61.23,58.87,50.95,53.75
24-Apr-25 01:00:00,RUN,99.16,366.24,42.06,99.52,251.58,35.06,5474.19,5498.02,60.19,58.64,50.75,53.67
24-Apr-25 02:00:00,RUN,117.68,373.12,41.99,99.65,246.44,35.06,5358.27,5385.08,60.80,58.40,50.96,53.84
24-Apr-25 03:00:00,RUN,97.79,366.91,41.97,99.64,249.75,35.06,5419.13,5447.16,60.58,58.40,50.54,52.60
24-Apr-25 04:00:00,RUN,93.35,357.39,38.99,92.32,247.18,35.06,5356.98,5383.24,59.67,57.88,50.46,52.85
24-Apr-25 05:00:00,RUN,91.52,363.54,40.41,95.55,248.50,35.06,5370.39,5390.97,59.55,58.36,51.02,53.41
24-Apr-25 06:00:00,RUN,90.29,356.86,39.08,92.89,250.36,35.06,5360.37,5388.51,59.63,57.88,51.07,52.71
24-Apr-25 07:00:00,RUN,93.13,361.93,39.98,94.93,242.42,35.06,5470.03,5490.97,60.91,58.37,55.26,54.40
24-Apr-25 08:00:00,RUN,76.15,360.82,28.70,65.25,236.67,35.06,5320.47,5337.49,60.26,58.03,54.07,55.11
24-Apr-25 09:00:00,RUN,81.45,250.03,32.11,75.85,223.21,35.06,3306.28,3332.45,56.91,54.50,49.34,51.02
24-Apr-25 10:00:00,RUN,86.48,357.36,34.04,81.11,229.96,35.06,3921.64,3947.53,59.25,56.84,54.19,52.93
24-Apr-25 11:00:00,RUN,91.15,358.75,39.10,91.08,235.59,35.06,4092.12,4120.65,58.26,55.88,50.41,52.05
24-Apr-25 12:00:00,RUN,86.12,363.20,33.97,80.77,239.16,35.06,4860.83,4889.58,56.41,53.17,49.69,50.82
24-Apr-25 13:00:00,RUN,93.22,389.81,39.03,92.71,244.21,35.06,5519.10,5539.59,57.54,55.24,49.53,50.88
24-Apr-25 14:00:00,RUN,90.63,398.51,39.93,95.23,253.56,35.06,5703.61,5720.12,58.87,55.90,51.28,52.56
24-Apr-25 15:00:00,RUN,93.01,412.90,40.78,97.26,253.36,35.06,5907.02,5926.00,60.29,58.47,52.13,54.27
24-Apr-25 16:00:00,RUN,93.04,383.58,40.11,92.14,256.01,35.06,5741.83,5769.36,60.97,58.59,55.41,55.40
24-Apr-25 17:00:00,RUN,89.27,365.53,36.15,86.44,252.98,35.06,5578.72,5609.51,60.09,57.74,51.41,54.51
24-Apr-25 18:00:00,RUN,90.88,349.29,39.05,93.29,253.28,35.06,5462.62,5494.80,61.19,58.91,55.62,55.91
24-Apr-25 19:00:00,RUN,79.83,345.13,32.32,75.39,245.44,35.06,5388.12,5418.82,60.36,58.50,51.74,54.79
24-Apr-25 20:00:00,RUN,90.59,358.47,39.26,91.69,251.81,35.06,5614.27,5641.04,61.53,58.94,56.18,53.64
24-Apr-25 21:00:00,RUN,89.43,347.74,38.07,91.99,250.82,35.06,5574.41,5602.75,60.53,58.56,55.52,54.69
24-Apr-25 22:00:00,RUN,81.75,351.81,33.27,80.64,243.96,35.06,5424.51,5449.38,59.52,57.96,50.56,53.01
24-Apr-25 23:00:00,RUN,81.76,366.38,32.11,78.30,249.28,35.06,5547.56,5577.01,58.85,56.44,51.27,52.60
25-Apr-25 00:00:00,RUN,70.53,381.19,24.52,57.14,249.27,14.44,5708.74,5736.20,58.52,55.55,50.73,51.87
25-Apr-25 01:00:00,RUN,85.33,385.56,36.38,87.65,252.85,14.44,5869.74,5904.99,58.90,56.25,51.05,53.05
25-Apr-25 02:00:00,RUN,65.02,382.01,21.23,48.74,241.04,14.44,5837.93,5852.32,59.09,56.91,50.65,53.08
25-Apr-25 03:00:00,RUN,73.62,386.81,26.79,63.32,248.70,14.44,5915.57,5943.65,59.81,58.26,50.25,51.73
25-Apr-25 04:00:00,RUN,84.43,390.05,35.43,82.66,249.85,14.44,6031.04,6043.80,59.36,57.76,51.70,52.34
25-Apr-25 05:00:00,RUN,86.48,402.64,36.79,86.61,251.90,14.44,6130.78,6150.15,59.48,58.45,49.63,51.37
25-Apr-25 06:00:00,RUN,76.78,387.21,29.38,71.39,250.69,14.44,6079.49,6105.67,60.09,58.42,50.23,52.49
25-Apr-25 07:00:00,RUN,77.45,395.92,28.49,67.24,253.80,14.44,6048.54,6079.87,60.22,58.58,50.39,52.88
25-Apr-25 08:00:00,RUN,100.50,259.24,41.36,98.18,222.42,14.44,2759.44,2786.22,62.69,59.37,54.14,55.46
25-Apr-25 09:00:00,RUN,206.32,230.57,41.99,99.69,219.99,14.44,2276.95,2300.46,68.13,65.25,61.12,60.63
25-Apr-25 10:00:00,RUN,80.74,290.99,31.95,75.80,246.63,14.44,4984.29,5014.98,60.36,58.67,50.57,53.57
25-Apr-25 11:00:00,RUN,107.88,358.99,42.01,99.54,267.54,14.44,7141.57,7160.66,59.66,57.72,51.19,52.87
25-Apr-25 12:00:00,STOP,-0.02,28.21,0.01,100.00,-0.27,14.44,-26.08,1.41,57.50,53.62,54.11,56.15
25-Apr-25 13:00:00,STOP,-0.01,10.73,0.03,100.00,-0.22,14.44,-25.40,2.04,41.38,39.49,40.47,41.25
25-Apr-25 14:00:00,STOP,0.00,2.20,0.01,100.00,-0.24,14.44,-25.44,1.46,31.98,31.41,32.13,33.37
25-Apr-25 15:00:00,STOP,0.00,2.92,0.02,100.00,-0.16,14.44,-27.39,2.72,28.23,27.57,29.46,30.38
25-Apr-25 16:00:00,STOP,-0.03,3.83,0.01,100.00,-0.24,14.44,-26.08,2.06,26.04,25.81,29.71,28.64
25-Apr-25 17:00:00,STOP,-0.01,4.08,0.02,100.00,-0.22,14.44,-26.71,2.74,23.60,23.56,26.65,25.83
25-Apr-25 18:00:00,STOP,0.01,4.51,0.02,100.00,-0.12,14.44,-25.45,1.44,22.63,22.71,25.39,24.42
25-Apr-25 19:00:00,STOP,0.00,4.76,0.01,100.00,-0.19,14.44,-25.99,2.15,21.74,21.96,23.65,23.72
25-Apr-25 20:00:00,STOP,0.01,4.69,0.01,100.00,-0.19,14.44,-26.08,2.14,20.87,21.02,22.54,22.12
25-Apr-25 21:00:00,STOP,0.01,4.94,0.01,100.00,-0.20,14.44,-28.02,2.72,20.09,20.28,21.42,21.38
25-Apr-25 22:00:00,STOP,0.00,5.11,0.00,100.00,-0.24,14.44,-24.77,2.06,19.38,19.69,20.44,20.23
25-Apr-25 23:00:00,STOP,0.00,5.02,0.02,100.00,-0.16,14.44,-25.37,2.72,18.44,19.26,19.73,19.54
26-Apr-25 00:00:00,STOP,0.01,5.13,0.01,100.00,-0.24,0.01,-26.66,2.14,17.70,18.66,18.65,18.59
26-Apr-25 01:00:00,STOP,0.00,4.95,0.01,100.00,-0.23,0.01,-25.99,2.82,16.89,17.88,17.61,17.54
26-Apr-25 02:00:00,STOP,0.01,5.14,0.02,100.00,-0.24,0.01,-27.39,2.72,16.32,17.17,16.79,16.83
26-Apr-25 03:00:00,STOP,-0.01,5.16,0.01,100.00,-0.28,0.01,-25.99,2.72,15.64,16.63,15.87,15.88
26-Apr-25 04:00:00,STOP,0.00,5.39,0.00,100.00,-0.24,0.01,-25.39,2.10,15.09,16.08,15.74,15.75
26-Apr-25 05:00:00,STOP,-0.01,5.45,0.01,100.00,-0.22,0.01,-24.67,2.72,14.52,15.47,14.80,14.85
26-Apr-25 06:00:00,STOP,0.01,5.49,0.01,100.00,-0.24,0.01,-25.37,3.42,14.28,15.41,14.73,14.96
26-Apr-25 07:00:00,STOP,0.00,5.58,0.01,100.00,-0.19,0.01,-26.08,2.76,13.57,14.54,13.89,14.07
26-Apr-25 08:00:00,STOP,-0.01,5.92,0.01,100.00,-0.24,0.01,-26.03,2.76,13.56,14.41,13.76,13.99
26-Apr-25 09:00:00,STOP,-0.01,6.09,0.01,100.00,-0.21,0.01,-27.34,2.73,14.03,14.82,14.54,14.58
26-Apr-25 10:00:00,STOP,0.00,6.79,0.02,100.00,-0.21,0.01,-26.75,2.72,14.83,15.35,15.47,15.37
26-Apr-25 11:00:00,STOP,0.00,6.93,0.01,100.00,-0.21,0.01,-26.66,2.14,15.61,15.96,16.03,15.88
26-Apr-25 12:00:00,STOP,-0.01,7.12,0.01,100.00,-0.32,0.01,-25.45,2.04,16.47,16.68,16.92,16.70
26-Apr-25 13:00:00,STOP,0.01,5.87,0.00,100.00,-0.18,0.01,-26.08,2.04,17.26,17.31,16.85,17.12
26-Apr-25 14:00:00,STOP,-0.01,6.95,0.00,100.00,-0.49,0.01,-26.61,2.15,18.14,18.05,17.89,17.85
26-Apr-25 15:00:00,STOP,0.00,7.57,0.01,100.00,-0.19,0.01,-26.63,2.17,18.77,18.50,18.46,18.32
26-Apr-25 16:00:00,STOP,0.00,5.96,0.01,100.00,-0.21,0.01,-26.03,1.41,19.19,18.88,18.85,18.62
26-Apr-25 17:00:00,STOP,0.01,5.72,0.02,100.00,-0.24,0.01,-25.40,1.43,19.11,18.80,18.81,18.59
26-Apr-25 18:00:00,STOP,-0.01,5.34,0.02,100.00,-0.27,0.01,-26.71,1.51,18.77,18.44,18.41,18.18
26-Apr-25 19:00:00,STOP,0.03,3.92,0.01,100.00,-0.24,0.01,-26.08,1.44,17.80,17.64,17.64,17.47
26-Apr-25 20:00:00,STOP,0.00,4.33,0.01,100.00,-0.20,0.01,-25.40,2.09,17.92,17.89,17.68,17.59
26-Apr-25 21:00:00,STOP,-0.01,4.16,0.02,100.00,-0.24,0.01,-25.30,2.19,17.80,17.78,17.47,17.40
26-Apr-25 22:00:00,STOP,-0.01,4.01,0.02,100.00,-0.27,0.01,-25.42,2.72,17.71,17.62,17.35,17.29
26-Apr-25 23:00:00,STOP,0.01,3.84,0.02,100.00,-0.24,0.01,-25.98,2.17,17.61,17.37,17.19,17.17
27-Apr-25 00:00:00,STOP,0.02,3.94,0.01,100.00,-0.27,23.55,-26.08,1.46,17.54,17.12,16.99,16.85
27-Apr-25 01:00:00,STOP,0.00,3.88,0.01,100.00,-0.27,23.55,-25.38,2.09,17.27,16.87,16.91,16.84
27-Apr-25 02:00:00,STOP,0.00,4.35,0.01,100.00,-0.21,23.55,-25.11,2.37,17.33,17.17,17.00,16.94
27-Apr-25 03:00:00,STOP,0.00,4.51,0.01,100.00,-0.23,23.55,-25.40,1.41,17.45,17.23,17.07,16.99
27-Apr-25 04:00:00,STOP,0.00,4.50,0.02,100.00,-0.27,23.55,-25.35,1.49,17.45,17.29,16.96,16.94
27-Apr-25 05:00:00,STOP,0.00,4.59,0.00,100.00,-0.27,23.55,-25.35,1.41,17.49,17.36,16.98,16.94
27-Apr-25 06:00:00,STOP,0.00,4.43,0.01,100.00,-0.23,23.55,-25.37,1.46,17.22,17.10,16.78,16.70
27-Apr-25 07:00:00,STOP,-0.01,4.36,0.01,100.00,-0.24,23.55,-24.69,2.77,17.16,17.15,16.80,16.71
27-Apr-25 08:00:00,STOP,-0.01,4.87,0.00,100.00,-0.33,23.55,-25.36,2.13,17.35,17.35,17.02,16.93
27-Apr-25 09:00:00,RUN,67.82,213.87,27.56,85.88,262.37,23.55,5338.35,5361.86,28.68,27.79,21.51,24.17
27-Apr-25 10:00:00,RUN,93.83,427.63,41.56,98.16,286.97,23.55,7561.73,7591.79,56.00,50.82,47.50,47.79
27-Apr-25 11:00:00,RUN,90.25,450.57,40.18,94.48,268.49,23.55,6819.52,6839.61,56.99,52.51,48.08,48.91
27-Apr-25 12:00:00,RUN,87.44,398.48,39.22,93.11,263.85,23.55,6576.30,6599.91,57.13,51.57,48.55,48.67
27-Apr-25 13:00:00,RUN,87.54,392.69,35.46,84.69,256.13,23.55,6282.71,6307.20,56.78,51.34,47.84,48.33
27-Apr-25 14:00:00,RUN,90.70,402.92,41.65,97.04,263.56,23.55,7324.94,7345.25,56.48,50.76,47.52,47.53
27-Apr-25 15:00:00,RUN,91.11,433.19,39.19,92.24,270.42,23.55,6930.00,6950.28,55.90,50.45,46.89,46.42
27-Apr-25 16:00:00,RUN,80.83,425.66,32.13,76.14,260.64,23.55,6980.87,6997.89,56.49,50.99,48.24,47.78
27-Apr-25 17:00:00,RUN,87.18,430.00,37.28,87.72,264.01,23.55,7029.31,7049.16,55.94,50.29,47.56,46.50
27-Apr-25 18:00:00,RUN,90.34,430.53,38.93,92.50,268.46,23.55,7143.05,7168.14,56.01,50.49,47.66,46.93
27-Apr-25 19:00:00,RUN,89.52,426.23,37.58,88.74,263.30,23.55,7186.51,7206.61,58.47,55.93,51.18,52.95
27-Apr-25 20:00:00,RUN,93.73,424.38,40.10,95.82,263.25,23.55,7108.37,7128.55,59.34,57.87,52.30,53.82
27-Apr-25 21:00:00,RUN,86.25,395.84,36.74,88.32,274.23,23.55,7054.64,7076.04,58.46,55.77,51.76,53.35
27-Apr-25 22:00:00,RUN,90.93,424.41,40.18,95.53,269.02,23.55,7466.30,7482.38,59.60,58.33,51.27,53.66
27-Apr-25 23:00:00,RUN,91.01,394.02,39.79,95.84,267.41,23.55,6989.86,7006.88,61.15,59.39,52.87,54.60
28-Apr-25 00:00:00,RUN,87.72,396.02,37.87,87.86,258.00,37.25,6634.29,6656.42,59.87,58.93,51.19,53.99
28-Apr-25 01:00:00,RUN,92.46,387.76,40.83,98.00,265.83,37.25,6887.52,6920.16,61.21,59.38,53.12,55.53
28-Apr-25 02:00:00,RUN,93.20,395.81,41.22,97.72,266.55,37.25,6657.39,6686.23,60.58,59.44,51.63,54.43
28-Apr-25 03:00:00,RUN,81.76,405.07,34.07,81.26,262.55,37.25,6643.03,6669.17,61.42,59.06,54.18,55.74
28-Apr-25 04:00:00,RUN,87.16,411.07,36.51,86.21,253.04,37.25,6413.75,6429.63,61.45,59.36,54.29,55.63
28-Apr-25 05:00:00,RUN,81.12,415.90,34.25,81.42,265.02,37.25,6720.35,6749.78,61.53,59.41,55.70,55.49
28-Apr-25 06:00:00,RUN,79.64,408.24,32.19,76.33,256.79,37.25,6312.65,6334.24,61.27,58.91,54.67,54.97
28-Apr-25 07:00:00,RUN,83.46,389.26,34.71,82.74,249.14,37.25,5760.41,5780.05,59.69,58.42,50.38,52.96
28-Apr-25 08:00:00,RUN,81.38,435.54,34.26,81.52,264.12,37.25,6657.06,6685.15,60.41,58.16,52.01,53.92
28-Apr-25 09:00:00,RUN,63.58,245.02,19.89,47.11,243.13,37.25,5224.82,5249.61,58.54,56.14,52.76,51.39
28-Apr-25 10:00:00,RUN,91.74,371.11,42.00,99.21,272.91,37.25,7198.76,7223.50,61.26,58.62,55.72,53.18
28-Apr-25 11:00:00,RUN,79.67,363.91,30.65,73.35,251.81,37.25,5678.50,5699.13,60.46,58.07,54.82,54.81
28-Apr-25 12:00:00,RUN,91.76,426.77,38.17,89.32,269.85,37.25,7166.26,7183.45,59.56,57.36,54.73,52.72
28-Apr-25 13:00:00,RUN,92.33,411.26,41.39,97.08,278.75,37.25,7467.77,7493.73,61.18,58.66,55.90,52.85
28-Apr-25 14:00:00,RUN,89.19,385.09,38.86,94.22,261.99,37.25,6703.66,6731.70,61.64,58.73,56.23,53.26
28-Apr-25 15:00:00,RUN,88.85,373.74,38.35,88.38,257.73,37.25,6894.48,6906.26,61.96,59.51,57.34,54.93
28-Apr-25 16:00:00,RUN,83.54,373.33,35.60,83.92,270.18,37.25,6837.90,6862.77,61.78,59.22,56.17,53.23
28-Apr-25 17:00:00,RUN,90.00,389.30,37.80,90.08,272.32,37.25,6969.97,6992.26,61.62,59.23,55.84,52.89
28-Apr-25 18:00:00,RUN,87.86,367.00,36.68,85.11,270.04,37.25,6889.49,6916.98,60.49,59.03,51.89,54.23
28-Apr-25 19:00:00,RUN,85.54,388.79,35.22,83.29,259.69,37.25,6751.33,6777.42,59.17,55.73,51.59,54.10
28-Apr-25 20:00:00,RUN,88.29,368.68,37.70,88.02,258.24,37.25,6780.00,6805.00,59.77,58.27,51.19,53.48
28-Apr-25 21:00:00,RUN,93.22,364.86,40.81,97.23,266.05,37.25,6981.18,7011.16,60.59,58.42,53.31,55.06
28-Apr-25 22:00:00,RUN,88.08,378.81,36.77,87.06,272.29,37.25,7016.75,7038.21,60.69,58.33,54.32,55.48
28-Apr-25 23:00:00,RUN,89.94,380.66,39.52,93.69,264.95,37.25,6942.82,6962.52,60.35,58.53,55.29,53.15
29-Apr-25 00:00:00,RUN,87.33,376.35,36.26,84.81,262.82,39.10,6988.49,7016.58,60.68,58.36,55.13,54.75
29-Apr-25 01:00:00,RUN,87.71,379.07,37.24,88.23,260.59,39.10,6789.97,6819.90,60.96,58.39,54.86,55.84
29-Apr-25 02:00:00,RUN,87.41,374.47,35.56,82.88,263.77,39.10,6859.19,6876.34,60.89,58.55,54.46,55.79
29-Apr-25 03:00:00,RUN,85.97,371.35,35.79,86.75,265.09,39.10,6835.21,6861.61,59.16,57.94,50.51,53.42
29-Apr-25 04:00:00,RUN,87.63,364.26,36.38,85.45,262.06,39.10,6911.62,6930.41,59.16,58.21,50.50,52.69
29-Apr-25 05:00:00,RUN,87.78,373.75,36.94,86.65,272.60,39.10,7081.88,7109.87,60.22,58.12,50.11,54.45
29-Apr-25 06:00:00,RUN,87.36,371.66,36.96,86.41,262.90,39.10,6759.49,6788.29,59.46,58.59,50.35,53.36
29-Apr-25 07:00:00,RUN,84.59,386.96,35.61,84.10,264.78,39.10,6947.33,6965.19,59.26,57.84,49.58,52.54
29-Apr-25 08:00:00,RUN,86.28,388.70,38.05,87.81,255.77,39.10,6427.51,6447.92,59.37,57.54,49.26,53.20
29-Apr-25 09:00:00,RUN,103.32,373.42,42.05,99.58,256.77,39.10,6346.53,6366.39,60.21,58.54,50.83,54.27
29-Apr-25 10:00:00,RUN,97.69,390.94,41.97,99.59,264.57,39.10,7023.11,7047.94,61.45,59.51,52.50,55.48
29-Apr-25 11:00:00,RUN,94.98,392.54,38.60,91.61,270.90,39.10,6966.28,6994.94,62.19,60.12,54.35,56.67
29-Apr-25 12:00:00,RUN,100.72,402.20,42.07,99.51,267.95,39.10,7292.54,7318.18,62.32,60.43,54.58,56.96
29-Apr-25 13:00:00,RUN,116.17,404.77,42.03,99.56,267.71,39.10,7310.75,7334.44,63.08,60.99,57.86,58.11
29-Apr-25 14:00:00,RUN,110.29,417.20,41.92,99.79,272.00,39.10,7322.39,7341.78,63.16,61.13,57.96,57.58
29-Apr-25 15:00:00,RUN,91.58,289.78,41.11,96.69,263.24,39.10,6308.72,6338.17,62.63,61.09,54.59,56.91
29-Apr-25 16:00:00,RUN,61.38,303.61,17.58,41.73,253.39,39.10,5982.79,6009.62,62.22,60.09,56.08,57.36
29-Apr-25 17:00:00,RUN,127.02,398.04,41.87,98.63,256.24,39.10,6289.37,6307.65,62.42,60.57,54.59,57.40
29-Apr-25 18:00:00,RUN,129.30,434.58,42.02,99.57,261.89,39.10,6877.67,6907.36,62.64,61.08,55.18,57.70
29-Apr-25 19:00:00,RUN,112.54,377.38,42.06,99.52,267.07,39.10,6835.46,6866.20,63.29,61.24,58.59,58.47
29-Apr-25 20:00:00,RUN,119.47,401.78,42.02,99.58,258.71,39.10,6624.46,6643.15,62.82,61.19,56.74,58.23
29-Apr-25 21:00:00,RUN,100.08,405.10,42.06,99.48,260.31,39.10,6716.98,6738.40,62.04,60.71,53.60,56.68
29-Apr-25 22:00:00,RUN,140.07,439.63,42.05,99.51,266.74,39.10,6883.84,6906.75,62.47,60.45,54.27,57.04
29-Apr-25 23:00:00,RUN,138.71,415.20,42.05,99.53,260.69,39.10,6742.47,6763.42,63.01,60.68,58.04,58.45
30-Apr-25 00:00:00,RUN,150.79,432.47,41.94,99.77,264.59,41.51,6668.52,6696.66,63.00,60.73,56.60,57.68
30-Apr-25 01:00:00,RUN,95.15,389.87,41.97,99.60,264.58,41.51,6721.29,6744.22,62.65,60.53,54.02,56.98
30-Apr-25 02:00:00,RUN,131.38,441.61,41.94,99.77,261.31,41.51,6905.07,6928.80,62.69,60.28,56.90,57.52
30-Apr-25 03:00:00,RUN,101.62,408.38,42.00,99.68,262.47,41.51,6905.68,6920.49,62.42,60.15,52.95,56.53
30-Apr-25 04:00:00,RUN,118.54,428.06,41.91,99.82,273.18,41.51,6965.54,6987.88,61.30,60.05,52.40,55.49
30-Apr-25 05:00:00,RUN,148.21,434.05,42.06,99.53,263.53,41.51,6792.32,6814.97,62.33,60.37,53.70,56.31
30-Apr-25 06:00:00,RUN,108.48,407.99,42.05,99.58,259.01,41.51,6914.12,6938.99,61.90,59.88,52.14,54.98
30-Apr-25 07:00:00,RUN,113.36,410.35,42.06,99.60,262.51,41.51,6660.66,6680.30,61.90,59.48,51.39,54.59
30-Apr-25 08:00:00,RUN,88.12,279.95,37.31,87.99,239.16,41.51,5167.95,5185.62,60.56,58.47,50.44,53.89
30-Apr-25 09:00:00,RUN,125.30,434.91,41.98,99.63,249.91,41.51,5616.32,5645.62,60.32,58.96,52.28,54.15
30-Apr-25 10:00:00,RUN,107.35,384.14,41.95,99.77,266.66,41.51,6966.65,6991.30,63.19,60.42,57.38,54.00
30-Apr-25 11:00:00,RUN,99.00,384.59,41.99,99.65,268.25,41.51,6774.84,6805.53,62.69,61.03,54.27,56.85
30-Apr-25 12:00:00,RUN,98.45,380.13,42.06,99.52,270.50,41.51,6919.36,6943.38,63.31,61.32,57.45,57.23
30-Apr-25 13:00:00,RUN,127.98,408.56,42.08,99.49,259.58,41.51,6819.51,6840.71,63.69,61.73,59.49,59.42
30-Apr-25 14:00:00,RUN,113.43,399.67,42.01,99.61,258.61,41.51,6488.36,6511.75,64.14,61.91,59.97,57.20
30-Apr-25 15:00:00,RUN,121.30,416.15,42.01,99.61,267.92,41.51,6976.77,7000.33,64.24,61.96,60.21,57.41
30-Apr-25 16:00:00,RUN,130.49,415.22,41.92,99.78,256.32,41.51,6497.38,6520.43,64.07,61.87,58.71,57.22
30-Apr-25 17:00:00,RUN,129.10,412.34,42.04,99.53,265.42,41.51,6710.88,6735.03,65.11,62.69,60.26,57.87
30-Apr-25 18:00:00,RUN,98.81,382.17,42.04,99.53,254.91,41.51,6467.63,6495.30,64.99,62.96,60.11,59.32
30-Apr-25 19:00:00,RUN,126.39,391.19,41.94,99.74,258.80,41.51,6210.15,6240.17,65.12,63.09,61.04,60.28
30-Apr-25 20:00:00,RUN,116.75,400.46,41.97,99.84,260.01,41.51,6371.36,6398.39,62.96,61.05,57.77,59.05
30-Apr-25 21:00:00,RUN,121.42,404.75,42.01,99.62,258.08,41.51,6617.22,6639.73,61.94,58.53,54.63,56.01
30-Apr-25 22:00:00,RUN,103.93,377.37,41.92,99.77,258.59,41.51,6369.75,6390.04,60.90,57.84,53.17,54.24
30-Apr-25 23:00:00,RUN,100.73,387.68,41.98,99.69,258.27,41.51,6361.24,6375.64,61.12,59.26,56.17,56.47
01-May-25 00:00:00,RUN,110.29,409.96,41.91,99.79,263.63,39.38,6444.08,6467.13,60.13,57.35,53.53,54.29
01-May-25 01:00:00,RUN,102.16,422.21,42.04,99.59,259.26,39.38,6706.07,6721.87,60.56,58.63,52.79,54.85
01-May-25 02:00:00,RUN,106.73,431.01,42.05,99.59,266.87,39.38,6885.77,6915.12,60.83,59.55,53.65,56.06
01-May-25 03:00:00,RUN,92.42,421.70,41.91,99.84,265.09,39.38,6804.71,6830.13,60.72,59.28,54.29,56.19
01-May-25 04:00:00,RUN,100.14,427.18,42.01,99.66,268.57,39.38,6755.63,6777.49,59.80,57.73,52.13,54.07
01-May-25 05:00:00,RUN,94.26,419.43,41.98,99.72,261.03,39.38,6700.71,6716.68,59.92,58.30,52.91,53.94
01-May-25 06:00:00,RUN,94.30,408.24,42.06,99.60,259.44,39.38,6478.23,6500.48,59.69,58.84,53.03,54.98
01-May-25 07:00:00,RUN,92.68,393.28,40.50,97.05,253.64,39.38,6241.15,6271.25,59.27,57.24,52.01,53.31
